Sales ID,Order Date,Product ID,Customer ID,Store ID,Quantity,Sales Amount,Discount,Net Sales,Cost,Profit,Payment Mode
SAL0001462,2/4/2026,PROD00145,CUST00836,STR020,10,9684.6,1549.54,8135.06,7321.56,813.5064,Cash
SAL0002484,2/4/2026,PROD00087,CUST01061,STR049,2,3474.84,590.72,2884.12,2018.88,865.23516,UPI
SAL0003898,2/4/2026,PROD00158,CUST02426,STR007,8,146137.36,30688.85,115448.51,98131.24,17317.27716,UPI
SAL0004438,2/4/2026,PROD00027,CUST01966,STR005,3,292341.93,67238.64,225103.29,168827.46,56275.82153,UPI
SAL0007507,2/4/2026,PROD00111,CUST02468,STR031,9,13437.54,1746.88,11690.66,8066.56,3624.104538,UPI
SAL0007545,2/4/2026,PROD00150,CUST00611,STR050,7,89109.86,9802.08,79307.78,71377,7930.77754,UPI
SAL0008837,2/4/2026,PROD00070,CUST00649,STR027,2,150889.82,37722.46,113167.37,79217.16,33950.2095,Cash
SAL0000359,2/5/2026,PROD00097,CUST02332,STR018,4,5662.32,509.61,5152.71,4173.7,979.015128,Cash
SAL0000815,2/5/2026,PROD00051,CUST00781,STR023,3,182263.98,30984.88,151279.1,136151.19,15127.91034,UPI
SAL0001188,2/5/2026,PROD00018,CUST02846,STR044,5,2057.95,329.27,1728.68,1555.81,172.8678,UPI
SAL0002470,2/5/2026,PROD00159,CUST00005,STR032,2,11742.68,939.41,10803.27,10047.04,756.228592,UPI
SAL0003141,2/5/2026,PROD00128,CUST00910,STR031,10,64489,10318.24,54170.76,43336.61,10834.152,UPI
SAL0006231,2/5/2026,PROD00008,CUST02912,STR047,4,5613.88,617.53,4996.35,3747.26,1249.0883,Wallet
SAL0006778,2/5/2026,PROD00030,CUST02764,STR046,5,62241.9,7469.03,54772.87,42722.84,12050.03184,Card
SAL0009966,2/5/2026,PROD00153,CUST00354,STR035,1,7528.34,1505.67,6022.67,4095.42,1927.25504,Cash
SAL0000871,2/6/2026,PROD00002,CUST01464,STR026,6,1106.22,132.75,973.47,915.07,58.408416,UPI
SAL0002257,2/6/2026,PROD00052,CUST00959,STR045,5,379373.15,30349.85,349023.3,240826.08,108197.2224,UPI
SAL0002657,2/6/2026,PROD00033,CUST00638,STR015,4,320730.12,70560.63,250169.49,232657.63,17511.86455,UPI
SAL0002842,2/6/2026,PROD00053,CUST02877,STR011,7,246857.73,17280.04,229577.69,149225.5,80352.19112,UPI
SAL0005251,2/6/2026,PROD00105,CUST01978,STR034,2,40657.4,9351.2,31306.2,27862.52,3443.68178,UPI
SAL0005460,2/6/2026,PROD00148,CUST01592,STR028,2,1578.6,299.93,1278.67,933.43,345.23982,UPI
SAL0006752,2/6/2026,PROD00131,CUST02486,STR032,6,15472.98,1547.3,13925.68,12393.86,1531.82502,Cash
SAL0008071,2/6/2026,PROD00090,CUST01299,STR026,10,12508.8,2126.5,10382.3,9551.72,830.58432,Cash
SAL0009745,2/6/2026,PROD00154,CUST01838,STR030,9,187341.03,33721.39,153619.64,116750.93,36868.7147,UPI
SAL0000223,2/7/2026,PROD00065,CUST00668,STR030,3,183630.3,23871.94,159758.36,138989.77,20768.58693,Cash
SAL0000972,2/7/2026,PROD00117,CUST01865,STR003,7,54023.13,10804.63,43218.5,29388.58,13829.92128,Card
SAL0001704,2/7/2026,PROD00066,CUST01435,STR041,5,445858.15,57961.56,387896.59,337470.03,50426.55677,Wallet
SAL0002153,2/7/2026,PROD00138,CUST00536,STR034,5,56651,5098.59,51552.41,38148.78,13403.6266,Wallet
SAL0004798,2/7/2026,PROD00068,CUST00196,STR011,8,573769.6,57376.96,516392.64,423441.96,92950.6752,UPI
SAL0007974,2/7/2026,PROD00158,CUST00990,STR007,8,146137.36,24843.35,121294.01,92183.45,29110.56211,Card
SAL0009174,2/7/2026,PROD00097,CUST01047,STR021,3,4246.74,297.27,3949.47,3357.05,592.42023,Card
SAL0000123,2/8/2026,PROD00022,CUST01752,STR045,8,317898.88,73116.74,244782.14,205617,39165.14202,UPI
SAL0000908,2/8/2026,PROD00067,CUST01545,STR010,1,48659.15,6325.69,42333.46,27516.75,14816.71118,Wallet
SAL0001247,2/8/2026,PROD00049,CUST02571,STR006,3,45838.92,6417.45,39421.47,30748.75,8672.723664,Cash
SAL0002673,2/8/2026,PROD00140,CUST02014,STR008,6,27600.36,6900.09,20700.27,15318.2,5382.0702,UPI
SAL0002795,2/8/2026,PROD00128,CUST01971,STR002,3,19346.7,4449.74,14896.96,12960.35,1936.60467,Cash
SAL0002892,2/8/2026,PROD00158,CUST02717,STR035,10,182671.7,42014.49,140657.21,99866.62,40790.59061,Cash
SAL0005929,2/8/2026,PROD00026,CUST02569,STR019,1,22856.35,3199.89,19656.46,16707.99,2948.46915,Card
SAL0006026,2/8/2026,PROD00091,CUST00712,STR012,6,8443.08,1857.48,6585.6,5729.47,856.128312,Cash
SAL0006907,2/8/2026,PROD00013,CUST01935,STR047,4,5010.68,1102.35,3908.33,3204.83,703.499472,UPI
SAL0007157,2/8/2026,PROD00096,CUST00411,STR026,1,121.67,9.73,111.94,77.24,34.700284,Cash
SAL0007256,2/8/2026,PROD00078,CUST02788,STR027,8,16494,1319.52,15174.48,11380.86,3793.62,Card
SAL0008457,2/8/2026,PROD00025,CUST01365,STR032,6,439763.52,109940.88,329822.64,220981.17,108841.4712,Cash
SAL0000332,2/9/2026,PROD00143,CUST02418,STR035,9,6250.86,812.61,5438.25,3806.77,1631.47446,UPI
SAL0002337,2/9/2026,PROD00123,CUST01717,STR047,1,3056.69,366.8,2689.89,1882.92,806.96616,Cash
SAL0005598,2/9/2026,PROD00142,CUST02768,STR014,4,3753.24,487.92,3265.32,2938.79,326.53188,UPI
SAL0008190,2/9/2026,PROD00164,CUST00310,STR015,9,47066.13,7059.92,40006.21,33605.22,6400.99368,Cash
SAL0000619,2/10/2026,PROD00082,CUST00912,STR013,3,4629.57,324.07,4305.5,3358.29,947.210022,Card
SAL0004386,2/10/2026,PROD00044,CUST00226,STR027,7,235804.45,58951.11,176853.34,148556.8,28296.534,Cash
SAL0004554,2/10/2026,PROD00112,CUST01624,STR035,5,16417.45,2955.14,13462.31,11173.72,2288.59253,Wallet
SAL0004634,2/10/2026,PROD00155,CUST02450,STR042,5,21388.5,2352.74,19035.77,13134.68,5901.08715,UPI
SAL0005631,2/10/2026,PROD00074,CUST00449,STR040,2,124111.38,17375.59,106735.79,100331.64,6404.147208,UPI
SAL0007271,2/10/2026,PROD00084,CUST01420,STR007,6,5987.7,898.16,5089.55,4173.43,916.1181,UPI
SAL0000563,2/11/2026,PROD00126,CUST00294,STR011,10,52715.2,11597.34,41117.86,37417.25,3700.60704,Card
SAL0000853,2/11/2026,PROD00158,CUST00079,STR009,9,164404.53,41101.13,123303.4,91244.51,32058.88335,Card
SAL0001675,2/11/2026,PROD00172,CUST00116,STR034,7,56691.04,8503.66,48187.38,43368.65,4818.7384,Card
SAL0002428,2/11/2026,PROD00139,CUST01461,STR010,9,24583.41,4670.85,19912.56,13739.67,6172.894251,UPI
SAL0004668,2/11/2026,PROD00146,CUST01591,STR030,6,7061.04,917.94,6143.1,5098.78,1044.327816,UPI
SAL0006229,2/11/2026,PROD00138,CUST02761,STR049,10,113302,27192.48,86109.52,61998.85,24110.6656,Wallet
SAL0007887,2/11/2026,PROD00168,CUST00330,STR006,2,21455.14,1930.96,19524.18,17767,1757.175966,Card
SAL0007933,2/11/2026,PROD00103,CUST02133,STR038,6,50412.06,7561.81,42850.25,35565.71,7284.54267,UPI
SAL0008840,2/11/2026,PROD00086,CUST02434,STR023,2,2632.54,473.86,2158.68,1683.77,474.910216,Card
SAL0009969,2/11/2026,PROD00077,CUST00892,STR011,1,550.78,132.19,418.59,301.39,117.205984,UPI
SAL0003346,2/12/2026,PROD00141,CUST02561,STR043,7,9719.5,1263.54,8455.97,6849.33,1606.63335,Cash
SAL0004171,2/12/2026,PROD00047,CUST02892,STR025,6,444806.88,93409.44,351397.44,235436.28,115961.1536,Cash
SAL0005106,2/12/2026,PROD00079,CUST00068,STR028,5,1613.7,209.78,1403.92,1333.72,70.19595,Card
SAL0006171,2/12/2026,PROD00080,CUST00073,STR044,3,1314.24,249.71,1064.53,798.4,266.1336,Cash
SAL0009339,2/12/2026,PROD00004,CUST01800,STR019,2,3098.32,340.82,2757.5,2536.9,220.600384,Card
SAL0003597,2/13/2026,PROD00096,CUST00147,STR021,8,973.36,107.07,866.29,632.39,233.898408,Wallet
SAL0005378,2/13/2026,PROD00022,CUST02500,STR018,2,79474.72,11126.46,68348.26,49210.75,19137.51258,UPI
SAL0006668,2/13/2026,PROD00164,CUST02931,STR039,3,15688.71,1725.76,13962.95,9494.81,4468.144608,UPI
SAL0007395,2/13/2026,PROD00033,CUST02497,STR023,6,481095.18,67353.33,413741.85,314443.81,99298.04515,Wallet
SAL0009544,2/13/2026,PROD00155,CUST02685,STR015,8,34221.6,5133.24,29088.36,24725.11,4363.254,Wallet
SAL0000020,2/14/2026,PROD00003,CUST00170,STR021,9,16644.33,2663.09,13981.24,11604.43,2376.810324,UPI
SAL0000549,2/14/2026,PROD00148,CUST01970,STR011,7,5525.1,718.26,4806.84,3845.47,961.3674,UPI
SAL0004808,2/14/2026,PROD00155,CUST01016,STR036,8,34221.6,3079.94,31141.66,27716.07,3425.58216,Cash
SAL0005064,2/14/2026,PROD00172,CUST01912,STR047,7,56691.04,4535.28,52155.76,43289.28,8866.478656,UPI
SAL0007392,2/14/2026,PROD00064,CUST02410,STR010,7,488501.09,102585.23,385915.86,285577.74,100338.1239,Card
SAL0001340,2/15/2026,PROD00057,CUST02480,STR041,8,421769.28,71700.78,350068.5,248548.64,101519.8657,Card
SAL0001639,2/15/2026,PROD00025,CUST01478,STR015,10,732939.2,124599.66,608339.54,450171.26,158168.2794,UPI
SAL0001882,2/15/2026,PROD00097,CUST00903,STR023,3,4246.74,891.82,3354.92,2683.94,670.98492,UPI
SAL0004717,2/15/2026,PROD00103,CUST00776,STR044,6,50412.06,11090.65,39321.41,26345.34,12976.06424,UPI
SAL0004874,2/15/2026,PROD00058,CUST00031,STR031,6,339313.98,37324.54,301989.44,196293.14,105696.3048,Card
SAL0005044,2/15/2026,PROD00028,CUST02589,STR002,8,318288.48,60474.81,257813.67,219141.62,38672.05032,Cash
SAL0005830,2/15/2026,PROD00149,CUST01513,STR009,4,71980.12,5758.41,66221.71,59599.54,6622.17104,UPI
SAL0000136,2/16/2026,PROD00057,CUST00365,STR014,1,52721.16,6853.75,45867.41,40363.32,5504.089104,Cash
SAL0001552,2/16/2026,PROD00081,CUST01723,STR028,3,2315.43,370.47,1944.96,1361.47,583.48836,UPI
SAL0006237,2/16/2026,PROD00016,CUST00663,STR034,1,1371.13,233.09,1138.04,762.49,375.552507,UPI
SAL0006678,2/16/2026,PROD00139,CUST01156,STR016,8,21851.92,3933.35,17918.57,14514.05,3404.529136,UPI
SAL0007766,2/16/2026,PROD00133,CUST02169,STR018,4,22112.24,3316.84,18795.4,13344.74,5450.66716,Cash
SAL0008442,2/16/2026,PROD00056,CUST00787,STR034,1,12289.89,1843.48,10446.41,7625.88,2820.529755,Cash
SAL0008504,2/16/2026,PROD00148,CUST00375,STR009,9,7103.7,1278.67,5825.03,5300.78,524.25306,UPI
SAL0001144,2/17/2026,PROD00117,CUST00242,STR005,1,7717.59,617.41,7100.18,6390.16,710.01828,Cash
SAL0007369,2/17/2026,PROD00050,CUST00866,STR008,2,96562.3,19312.46,77249.84,58709.88,18539.9616,UPI
SAL0007810,2/17/2026,PROD00030,CUST02269,STR038,9,112035.42,24647.79,87387.63,76901.11,10486.51531,UPI
SAL0009919,2/17/2026,PROD00154,CUST00383,STR013,1,20815.67,2289.72,18525.95,16673.35,1852.59463,Wallet
SAL0000285,2/18/2026,PROD00118,CUST01430,STR041,6,25970.22,5194.04,20776.18,17867.51,2908.66464,Card
SAL0000596,2/18/2026,PROD00150,CUST01048,STR033,8,101839.84,20367.97,81471.87,59474.47,21997.40544,UPI
SAL0001451,2/18/2026,PROD00061,CUST01507,STR030,4,10312.72,721.89,9590.83,8152.21,1438.62444,Cash
SAL0002155,2/18/2026,PROD00008,CUST01860,STR005,5,7017.35,771.91,6245.44,4808.99,1436.451545,Cash
SAL0003345,2/18/2026,PROD00066,CUST01138,STR029,6,535029.78,117706.55,417323.23,308819.19,108504.0394,UPI
SAL0005272,2/18/2026,PROD00027,CUST01920,STR010,7,682131.17,47749.18,634381.99,431379.75,203002.2362,UPI
SAL0008170,2/18/2026,PROD00097,CUST02946,STR004,6,8493.48,1189.09,7304.39,5843.51,1460.87856,UPI
SAL0002710,2/19/2026,PROD00062,CUST02573,STR028,9,92580.57,15738.7,76841.87,59936.66,16905.21208,UPI
SAL0002714,2/19/2026,PROD00102,CUST02389,STR023,4,64934.28,10389.48,54544.8,39817.7,14727.0947,Cash
SAL0003508,2/19/2026,PROD00163,CUST01951,STR012,6,23210.34,4177.86,19032.48,14084.03,4948.444488,Cash
SAL0006204,2/19/2026,PROD00122,CUST01047,STR010,10,179102.7,25074.38,154028.32,120142.09,33886.23084,Cash
SAL0006431,2/19/2026,PROD00152,CUST02636,STR002,8,164510.56,18096.16,146414.4,112739.09,33675.31163,UPI
SAL0006619,2/19/2026,PROD00026,CUST01876,STR011,5,114281.75,17142.26,97139.49,75768.8,21370.68725,Card
SAL0009108,2/19/2026,PROD00151,CUST01400,STR001,1,12217.43,2565.66,9651.77,8397.04,1254.730061,Card
SAL0009195,2/19/2026,PROD00096,CUST01430,STR046,2,243.34,55.97,187.37,140.53,46.84295,UPI
SAL0001672,2/20/2026,PROD00039,CUST00524,STR042,9,223787.07,44757.41,179029.66,119949.87,59079.78648,UPI
SAL0002645,2/20/2026,PROD00090,CUST02658,STR026,9,11257.92,1238.37,10019.55,9017.59,1001.95488,Cash
SAL0002754,2/20/2026,PROD00125,CUST00637,STR037,3,9527.28,1429.09,8098.19,5749.71,2348.47452,Cash
SAL0003645,2/20/2026,PROD00145,CUST02213,STR004,6,5810.76,1452.69,4358.07,3094.23,1263.8403,UPI
SAL0003828,2/20/2026,PROD00089,CUST00547,STR042,5,3212.9,610.45,2602.45,2290.16,312.29388,Wallet
SAL0005550,2/20/2026,PROD00022,CUST00421,STR046,10,397373.6,31789.89,365583.71,259564.44,106019.2765,Card
SAL0006978,2/20/2026,PROD00034,CUST02696,STR045,4,382934.96,68928.29,314006.67,295166.27,18840.40003,UPI
SAL0007454,2/20/2026,PROD00131,CUST02831,STR043,6,15472.98,1083.11,14389.87,11368,3021.872994,UPI
SAL0007672,2/20/2026,PROD00164,CUST01616,STR035,8,41836.56,3765.29,38071.27,26649.89,11421.38088,UPI
SAL0002227,2/21/2026,PROD00005,CUST02954,STR049,3,2252.79,428.03,1824.76,1496.3,328.456782,UPI
SAL0002372,2/21/2026,PROD00131,CUST00331,STR049,1,2578.83,593.13,1985.7,1727.56,258.140883,Card
SAL0008911,2/21/2026,PROD00109,CUST01289,STR017,7,63770.56,8927.88,54842.68,46616.28,8226.40224,UPI
SAL0009019,2/21/2026,PROD00074,CUST01142,STR021,8,496445.52,89360.19,407085.33,276818.02,130267.3044,Cash
SAL0009614,2/21/2026,PROD00110,CUST00860,STR023,9,92403.72,9240.37,83163.35,66530.68,16632.6696,Wallet
SAL0000218,2/22/2026,PROD00052,CUST01731,STR009,8,606997.04,48559.76,558437.28,424412.33,134024.9464,UPI
SAL0000489,2/22/2026,PROD00020,CUST00361,STR021,4,5999.32,719.92,5279.4,4962.64,316.764096,Wallet
SAL0001887,2/22/2026,PROD00003,CUST00950,STR026,4,7397.48,1331.55,6065.93,4246.15,1819.78008,Wallet
SAL0003892,2/22/2026,PROD00102,CUST02085,STR003,1,16233.57,1623.36,14610.21,11103.76,3506.45112,UPI
SAL0004325,2/22/2026,PROD00050,CUST01463,STR019,6,289686.9,66627.99,223058.91,151680.06,71378.85216,UPI
SAL0005709,2/22/2026,PROD00042,CUST00169,STR020,10,687143.8,158043.07,529100.73,375661.52,153439.2105,Cash
SAL0006812,2/22/2026,PROD00164,CUST01515,STR046,10,52295.7,9936.18,42359.52,37699.97,4659.54687,Card
SAL0007380,2/22/2026,PROD00159,CUST00534,STR015,5,29356.7,2348.54,27008.16,21606.53,5401.6328,UPI
SAL0008738,2/22/2026,PROD00089,CUST02281,STR025,3,1927.74,192.77,1734.97,1318.57,416.39184,UPI
SAL0008745,2/22/2026,PROD00033,CUST01607,STR021,5,400912.65,60136.9,340775.75,310105.93,30669.81773,UPI
SAL0009241,2/22/2026,PROD00083,CUST00214,STR022,3,3516.03,246.12,3269.91,3106.41,163.495395,Card
SAL0009929,2/22/2026,PROD00150,CUST01600,STR014,6,76379.88,12220.78,64159.1,53893.64,10265.45587,UPI
SAL0001442,2/23/2026,PROD00169,CUST01194,STR042,9,15328.71,1073.01,14255.7,13400.36,855.342018,Wallet
SAL0002189,2/23/2026,PROD00084,CUST01114,STR006,3,2993.85,299.39,2694.47,2451.96,242.50185,Card
SAL0002226,2/23/2026,PROD00097,CUST00278,STR050,7,9909.06,792.72,9116.34,7019.58,2096.757096,Card
SAL0007560,2/23/2026,PROD00089,CUST01783,STR031,6,3855.48,346.99,3508.49,2982.21,526.27302,Card
SAL0007800,2/23/2026,PROD00012,CUST00967,STR024,3,136.38,17.73,118.65,91.36,27.289638,Card
SAL0001758,2/24/2026,PROD00060,CUST01936,STR016,2,73565.94,5149.62,68416.32,64995.51,3420.81621,UPI
SAL0006941,2/24/2026,PROD00039,CUST01544,STR012,8,198921.84,35805.93,163115.91,109287.66,53828.2499,Card
SAL0002236,2/25/2026,PROD00086,CUST02795,STR046,1,1316.27,263.25,1053.02,694.99,358.02544,UPI
SAL0002651,2/25/2026,PROD00109,CUST01051,STR027,2,18220.16,2915.23,15304.93,10560.4,4744.529664,UPI
SAL0003143,2/25/2026,PROD00154,CUST01386,STR025,5,104078.35,18734.1,85344.25,73396.05,11948.19458,UPI
SAL0005325,2/25/2026,PROD00154,CUST01177,STR040,4,83262.68,15819.91,67442.77,47884.37,19558.40353,UPI
SAL0008151,2/25/2026,PROD00100,CUST01126,STR001,9,56068.02,7288.84,48779.18,43413.47,5365.709514,Card
SAL0000715,2/26/2026,PROD00125,CUST00392,STR014,9,28581.84,2572.37,26009.47,21067.67,4941.800136,Card
SAL0003699,2/26/2026,PROD00147,CUST01536,STR019,8,2296.24,551.1,1745.14,1361.21,383.931328,UPI
SAL0004167,2/26/2026,PROD00090,CUST01595,STR043,2,2501.76,425.3,2076.46,1578.11,498.350592,Cash
SAL0007044,2/26/2026,PROD00089,CUST00761,STR042,8,5140.64,1028.13,4112.51,3619.01,493.50144,Cash
SAL0007326,2/26/2026,PROD00148,CUST02484,STR031,10,7893,1420.74,6472.26,5371.98,1100.2842,UPI
SAL0008349,2/26/2026,PROD00070,CUST02866,STR031,9,679004.19,95060.59,583943.6,455476.01,128467.5927,UPI
SAL0009749,2/26/2026,PROD00072,CUST00951,STR001,2,79659.12,10355.69,69303.43,62373.09,6930.34344,Cash
SAL0000653,2/27/2026,PROD00044,CUST00233,STR010,9,303177.15,51540.12,251637.03,163564.07,88072.96208,UPI
SAL0002573,2/27/2026,PROD00038,CUST00980,STR035,4,339978.12,33997.81,305980.31,220305.82,85674.48624,UPI
SAL0005216,2/27/2026,PROD00112,CUST00320,STR039,9,29551.41,4137.2,25414.21,21856.22,3557.989764,Wallet
SAL0005395,2/27/2026,PROD00166,CUST01776,STR038,7,67913.65,11545.32,56368.33,49604.13,6764.19954,Card
SAL0008471,2/27/2026,PROD00019,CUST02373,STR017,6,10504.86,945.44,9559.42,6309.22,3250.203684,Cash
SAL0009285,2/27/2026,PROD00123,CUST01138,STR007,10,30566.9,6724.72,23842.18,17643.21,6198.96732,Card
SAL0004884,2/28/2026,PROD00153,CUST00483,STR035,5,37641.7,7528.34,30113.36,19573.68,10539.676,Cash
SAL0005710,2/28/2026,PROD00110,CUST02123,STR026,2,20534.16,4106.83,16427.33,12813.32,3614.01216,Wallet
SAL0005848,2/28/2026,PROD00160,CUST00607,STR041,4,89871.72,6291.02,83580.7,79401.66,4179.03498,UPI
SAL0006671,2/28/2026,PROD00041,CUST00828,STR045,4,313443.12,75226.35,238216.77,207248.59,30968.18026,Cash
SAL0008599,2/28/2026,PROD00106,CUST01720,STR001,8,166997.6,23379.66,143617.94,123511.42,20106.51104,Card
SAL0000196,3/1/2026,PROD00073,CUST01957,STR021,3,124850.58,11236.55,113614.03,87482.8,26131.22639,Card
SAL0002816,3/1/2026,PROD00122,CUST00345,STR048,10,179102.7,28656.43,150446.27,114339.16,36107.10432,Card
SAL0004683,3/1/2026,PROD00090,CUST02239,STR027,10,12508.8,1626.14,10882.66,8706.12,2176.5312,UPI
SAL0005250,3/1/2026,PROD00172,CUST01131,STR008,6,48592.32,6802.92,41789.4,36774.67,5014.727424,UPI
SAL0005557,3/1/2026,PROD00013,CUST01983,STR006,10,12526.7,2881.14,9645.56,8391.64,1253.92267,UPI
SAL0001382,3/2/2026,PROD00014,CUST00312,STR047,7,12567.45,3141.86,9425.59,8388.77,1036.814625,Card
SAL0002808,3/2/2026,PROD00092,CUST01514,STR044,10,5545,443.6,5101.4,4387.2,714.196,Cash
SAL0004528,3/2/2026,PROD00058,CUST01339,STR013,4,226209.32,15834.65,210374.67,161988.49,48386.17355,Cash
SAL0007921,3/2/2026,PROD00117,CUST01284,STR016,3,23152.77,5325.14,17827.63,13905.55,3922.079238,Card
SAL0008715,3/2/2026,PROD00136,CUST02362,STR006,3,18360.48,4039.31,14321.17,10740.88,3580.2936,Card
SAL0008802,3/2/2026,PROD00102,CUST00716,STR033,8,129868.56,23376.34,106492.22,99037.76,7454.455344,Card
SAL0009337,3/2/2026,PROD00101,CUST02128,STR017,7,99712.69,23931.05,75781.64,69719.11,6062.531552,Card
SAL0009976,3/2/2026,PROD00051,CUST01215,STR044,5,303773.3,39490.53,264282.77,235211.67,29071.10481,Wallet
SAL0000680,3/3/2026,PROD00039,CUST02648,STR005,6,149191.38,35805.93,113385.45,105448.47,7936.981416,UPI
SAL0001094,3/3/2026,PROD00162,CUST02554,STR003,1,3674.9,918.73,2756.18,2453,303.17925,Cash
SAL0001346,3/3/2026,PROD00055,CUST02298,STR017,6,70749.84,17687.46,53062.38,44041.78,9020.6046,UPI
SAL0003390,3/3/2026,PROD00030,CUST02308,STR042,6,74690.28,8215.93,66474.35,55173.71,11300.63936,Card
SAL0005037,3/3/2026,PROD00132,CUST00747,STR019,9,105608.52,11616.94,93991.58,62974.36,31017.22232,UPI
SAL0005893,3/3/2026,PROD00016,CUST02505,STR016,9,12340.17,1480.82,10859.35,9664.82,1194.528456,Wallet
SAL0007894,3/3/2026,PROD00085,CUST01382,STR041,8,11385.68,2504.85,8880.83,6127.77,2753.057424,Cash
SAL0008736,3/3/2026,PROD00119,CUST00678,STR039,3,22077.81,3090.89,18986.92,14809.79,4177.121652,Cash
SAL0000263,3/4/2026,PROD00093,CUST02847,STR035,6,8901.12,890.11,8011.01,5287.27,2723.74272,Card
SAL0001112,3/4/2026,PROD00150,CUST01033,STR028,7,89109.86,10693.18,78416.68,63517.51,14899.16859,Wallet
SAL0003192,3/4/2026,PROD00163,CUST00253,STR023,3,11605.17,1972.88,9632.29,7609.51,2022.781131,UPI
SAL0003320,3/4/2026,PROD00026,CUST02582,STR030,4,91425.4,21027.84,70397.56,60541.9,9855.65812,UPI
SAL0003382,3/4/2026,PROD00021,CUST02285,STR028,9,268619.4,26861.94,241757.46,195823.54,45933.9174,Wallet
SAL0007724,3/4/2026,PROD00159,CUST01900,STR015,3,17614.02,4227.36,13386.66,9102.93,4283.729664,Card
SAL0008385,3/4/2026,PROD00135,CUST01946,STR013,6,13435.8,2149.73,11286.07,9818.88,1467.18936,Cash
SAL0008625,3/4/2026,PROD00121,CUST01958,STR031,7,21055.16,2737.17,18317.99,13921.67,4396.317408,UPI
SAL0009146,3/4/2026,PROD00102,CUST02435,STR026,6,97401.42,24350.36,73051.07,60632.38,12418.68105,Card
SAL0001985,3/5/2026,PROD00140,CUST00679,STR045,3,13800.18,1794.02,12006.16,8644.43,3361.723848,Cash
SAL0005812,3/5/2026,PROD00155,CUST02877,STR027,6,25666.2,2053.3,23612.9,17709.68,5903.226,UPI
SAL0009755,3/5/2026,PROD00150,CUST02868,STR017,1,12729.98,1273,11456.98,8363.6,3093.38514,UPI
SAL0000075,3/6/2026,PROD00146,CUST00381,STR045,10,11768.4,2942.1,8826.3,7678.88,1147.419,UPI
SAL0001404,3/6/2026,PROD00157,CUST01656,STR006,5,69910.45,10486.57,59423.88,41596.72,17827.16475,UPI
SAL0001499,3/6/2026,PROD00151,CUST01665,STR001,8,97739.44,12706.13,85033.31,68876.98,16156.32943,Wallet
SAL0001826,3/6/2026,PROD00043,CUST02169,STR013,3,26251.8,3937.77,22314.03,17851.22,4462.806,Cash
SAL0002628,3/6/2026,PROD00061,CUST02768,STR004,9,23203.62,3248.51,19955.11,14966.33,4988.7783,UPI
SAL0003954,3/6/2026,PROD00113,CUST02695,STR033,2,4126.64,660.26,3466.38,3154.4,311.973984,UPI
SAL0001241,3/7/2026,PROD00129,CUST02143,STR005,1,8827.73,1059.33,7768.4,5437.88,2330.52072,Card
SAL0007402,3/7/2026,PROD00167,CUST00836,STR049,4,12262.72,2329.92,9932.8,8442.88,1489.92048,Card
SAL0007570,3/7/2026,PROD00108,CUST02060,STR015,8,6318.48,1137.33,5181.15,4870.28,310.869216,UPI
SAL0000851,3/8/2026,PROD00012,CUST01629,STR045,5,227.3,38.64,188.66,122.63,66.03065,Card
SAL0001598,3/8/2026,PROD00067,CUST00568,STR020,2,97318.3,19463.66,77854.64,59948.07,17906.5672,UPI
SAL0003302,3/8/2026,PROD00107,CUST02418,STR001,2,32902.3,2632.18,30270.12,23610.69,6659.42552,UPI
SAL0006567,3/8/2026,PROD00095,CUST00147,STR050,2,2867.72,372.8,2494.92,1621.7,873.22074,UPI
SAL0008127,3/8/2026,PROD00011,CUST00164,STR029,8,1246.08,112.15,1133.93,975.18,158.750592,Card
SAL0002077,3/9/2026,PROD00041,CUST00418,STR011,10,783607.8,133213.33,650394.47,429260.35,221134.1212,UPI
SAL0003189,3/9/2026,PROD00008,CUST00404,STR006,2,2806.94,505.25,2301.69,2163.59,138.101448,UPI
SAL0004439,3/9/2026,PROD00038,CUST00939,STR023,9,764950.77,107093.11,657857.66,486814.67,171042.9922,UPI
SAL0008007,3/9/2026,PROD00157,CUST00747,STR046,3,41946.27,10486.57,31459.7,28942.93,2516.7762,Card
SAL0000820,3/10/2026,PROD00015,CUST00909,STR009,3,1437.96,316.35,1121.61,773.91,347.698728,UPI
SAL0002373,3/10/2026,PROD00170,CUST00526,STR023,7,83496.21,10854.51,72641.7,56660.53,15981.17459,Wallet
SAL0002398,3/10/2026,PROD00097,CUST01808,STR011,4,5662.32,1132.46,4529.86,3714.48,815.37408,Card
SAL0002959,3/10/2026,PROD00046,CUST02569,STR008,3,198451.53,43659.34,154792.19,130025.44,24766.75094,UPI
SAL0004012,3/10/2026,PROD00058,CUST02016,STR028,1,56552.33,12441.51,44110.82,34847.55,9263.271654,UPI
SAL0006777,3/10/2026,PROD00019,CUST01991,STR014,7,12255.67,3063.92,9191.75,6893.81,2297.938125,UPI
SAL0008059,3/10/2026,PROD00168,CUST01336,STR006,7,75092.99,8260.23,66832.76,47451.26,19381.50072,UPI
SAL0003197,3/11/2026,PROD00103,CUST02904,STR020,7,58814.07,5293.27,53520.8,41211.02,12309.78485,UPI
SAL0003553,3/11/2026,PROD00039,CUST01459,STR012,3,74595.69,11935.31,62660.38,57647.55,5012.830368,Wallet
